topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,year,classLabel,id
0.104339309,0.058434221900000013,0.0896203071,0.0,0.133935377,0.035171736,0.0,0.0821272358,0.2528922558,0.2404015213,2001,10,<29022461.1075858637022.JavaMail.evans@thyme>
0.3118686974,0.1953217536,0.0,0.0,0.0331766419,0.0,0.2528293431,0.1267626435,0.042868897300000014,0.0303527769,2001,12,<28099569.1075855375197.JavaMail.evans@thyme>
0.4847022891,0.1025820449,0.0,0.0,0.046088915300000005,0.0,0.1191539392,0.1447708607,0.0509795696,0.0431504212,2001,10,<15762050.1075858637091.JavaMail.evans@thyme>
0.1216313615,0.07116362450000001,0.0369465761,0.0,0.1482581496,0.0154760499,0.1627747417,0.0837973058,0.3284532726,0.0255173054,2001,10,<545913.1075858637115.JavaMail.evans@thyme>
0.5352011918999999,0.071428299,0.2502807677,0.0,0.0,0.0,0.0,0.0,0.1077896729,0.0,2001,10,<14806424.1075858637137.JavaMail.evans@thyme>
0.1817573607,0.0885155275,0.064627558,0.0,0.1199127138,0.0617833324,0.0842340738,0.1204092056,0.2398740053,0.0383759663,2001,10,<30610089.1075858637217.JavaMail.evans@thyme>
0.1576708704,0.06163716690000001,0.0920738801,0.0,0.2347268313,0.043837606900000006,0.1565261334,0.0,0.2195206583,0.0324316658,2001,10,<7225405.1075858637240.JavaMail.evans@thyme>
0.1463307589,0.1140490174,0.0454430468,0.0,0.1120640635,0.034087006,0.1899071485,0.0590969659,0.2342931926,0.0644669682,2001,10,<3901674.1075858637281.JavaMail.evans@thyme>
0.2704937756,0.0,0.0485939868,0.0,0.2241414636,0.0,0.0106931897,0.0823349059,0.3119085729,0.0369954407,2001,10,<10089526.1075858637308.JavaMail.evans@thyme>
0.1847990304,0.0764357373,0.14512467380000002,0.0,0.0898574293,0.0264300145,0.136350289,0.07593967019999999,0.216536507,0.0482009463,2001,12,<24383848.1075855375221.JavaMail.evans@thyme>
0.2704937756,0.0,0.0485942923,0.0,0.2241414189,0.0,0.0106924186,0.0823349133,0.3119088709,0.036995586,2001,10,<24129694.1075858637335.JavaMail.evans@thyme>
0.3118528426,0.1953200698,0.0,0.0,0.033176709,0.0,0.25285354260000004,0.1267651767,0.042859111,0.0303532854,2001,10,<8911286.1075858637358.JavaMail.evans@thyme>
0.1877418458,0.0,0.0814141855,0.0,0.34753513340000003,0.0107846959,0.0539134555,0.13820053640000002,0.13942447300000002,0.0393853858,2001,10,<6612335.1075858637497.JavaMail.evans@thyme>
0.0798036382,0.0,0.1290186197,0.0461917967,0.1888102442,0.0,0.1246852353,0.0571402237,0.3660137057,0.0,2001,10,<7617759.1075858637628.JavaMail.evans@thyme>
0.213951081,0.0,0.17728079859999998,0.0294713229,0.1291939765,0.0,0.163761273,0.0,0.2808607817,0.0,2001,10,<21519330.1075858637651.JavaMail.evans@thyme>
0.2681549191,0.0,0.1875361949,0.0287781395,0.0985950753,0.0,0.1621717066,0.0,0.2511267364,0.0,2001,10,<25726088.1075858637674.JavaMail.evans@thyme>
0.4330825508,0.0509897172,0.1531355679,0.0,0.0483412594,0.0,0.056761343,0.0934489742,0.1631082743,0.0,2001,10,<3706344.1075858637737.JavaMail.evans@thyme>
0.217478469,0.17817777399999998,0.2132488638,0.0,0.0899288952,0.0,0.0,0.0660919026,0.0,0.2259815186,2001,10,<17409968.1075858637784.JavaMail.evans@thyme>
0.2260168046,0.0,0.2756310999,0.0,0.1653643698,0.0115053272,0.0,0.0730760172,0.1292006373,0.1161437333,2001,10,<14688686.1075858637806.JavaMail.evans@thyme>
0.2045052797,0.0649975389,0.0230999403,0.0,0.0400441363,0.0,0.3582304418,0.2064804882,0.0990270823,0.0,2001,12,<21515421.1075855375311.JavaMail.evans@thyme>
0.1410115063,0.0487427972,0.0311777573,0.0,0.1594690979,0.0123903332,0.1391482949,0.124951072,0.33129504320000003,0.0115385968,2001,12,<27123521.1075855375335.JavaMail.evans@thyme>
0.2493134886,0.1910139769,0.0,0.0,0.0,0.0,0.0335366242,0.14507268369999998,0.2750129402,0.0977154151,2001,12,<28069706.1075855375357.JavaMail.evans@thyme>
0.1706526279,0.0382868946,0.0481309555,0.0,0.1570420116,0.0573654212,0.1112222746,0.1287121326,0.2463018298,0.0417044647,2001,12,<24318701.1075855374411.JavaMail.evans@thyme>
0.1964245141,0.0675367862,0.0881141126,0.0267885979,0.1870086044,0.0811664015,0.1043725833,0.0,0.232572943,0.0153530641,2001,12,<25793675.1075855375380.JavaMail.evans@thyme>
0.1458437592,0.1117478609,0.031836845,0.0,0.1522950977,0.0,0.2761627734,0.0511917844,0.1683388054,0.0539718121,2001,12,<24596009.1075855375403.JavaMail.evans@thyme>
0.2147207707,0.1076690033,0.07914951440000001,0.0,0.0426529236,0.034123607,0.161998108,0.0484433658,0.2668309808,0.0438336134,2001,12,<28080899.1075855375453.JavaMail.evans@thyme>
0.1640828997,0.0141101582,0.0478769839,0.0,0.026778575,0.0400003158,0.0,0.0158784054,0.6715347767000001,0.017237816,2001,12,<21546992.1075855375543.JavaMail.evans@thyme>
0.1089054421,0.0255469959,0.0332469717,0.0,0.2093386799,0.0214212686,0.06079017,0.1079132184,0.410217911,0.0223159529,2001,11,<27668131.1075862160798.JavaMail.evans@thyme>
0.2416221201,0.0,0.0727948919,0.0,0.2634653449,0.0,0.1164561957,0.130163312,0.163014248,0.0,2001,11,<18680340.1075862160893.JavaMail.evans@thyme>
0.1178260446,0.0842997059,0.0614305772,0.0,0.1050650775,0.0265159663,0.1809639484,0.07221961019999999,0.25405555960000004,0.0973409936,2001,11,<25218713.1075862160918.JavaMail.evans@thyme>
0.2107890546,0.060202211100000014,0.0913590044,0.0140576577,0.1545878202,0.0,0.1027709916,0.0815636963,0.2059149891,0.0712384284,2001,11,<24884773.1075862160943.JavaMail.evans@thyme>
0.1740648597,0.0606103539,0.0421804562,0.0,0.1687749922,0.013159921399999998,0.1124563217,0.1108302027,0.2784594595,0.0385015383,2001,11,<15952425.1075862160965.JavaMail.evans@thyme>
0.31186640260000004,0.1953188777,0.0,0.0,0.0331741013,0.0,0.2528309524,0.12676320970000002,0.0428683572,0.0303588584,2001,11,<31247150.1075862161029.JavaMail.evans@thyme>
0.0250020996,0.0250000004,0.3246033788,0.0250000004,0.2022484243,0.0250000004,0.0250033345,0.0250044987,0.2981382906,0.0250000004,2001,11,<1855113.1075862161082.JavaMail.evans@thyme>
0.1526824087,0.1161300316,0.2094737589,0.0,0.0794314668,0.0,0.0557069667,0.1589273959,0.2195389271,0.0,2001,12,<20870346.1075855375565.JavaMail.evans@thyme>
0.16921430829999998,0.06092216070000001,0.0478544272,0.0,0.1566170305,0.0,0.0806277022,0.0963885263,0.3545600176,0.024976043,2001,11,<13718428.1075862161143.JavaMail.evans@thyme>
0.2996183932,0.053914174400000014,0.1014421135,0.0,0.08315835889999999,0.0298016053,0.1529208571,0.0653020889,0.1416456252,0.0665909946,2001,11,<12507729.1075862161232.JavaMail.evans@thyme>
0.2475548685,0.15196968619999998,0.0790519491,0.0112133073,0.08614061029999999,0.0,0.1100429446,0.0908429027,0.1724210531,0.0442367196,2001,11,<32442766.1075862161302.JavaMail.evans@thyme>
0.1363101006,0.0624161176,0.0530574508,0.0512680188,0.1671146899,0.0,0.212532565,0.0640650839,0.1587708592,0.0934123471,2001,11,<9568095.1075862161350.JavaMail.evans@thyme>
0.2990194857,0.0985708907,0.1117639542,0.0,0.083370097,0.0463325754,0.051125139000000014,0.024059318,0.1919567734,0.0926111564,2001,12,<23428214.1075855375587.JavaMail.evans@thyme>
0.3628536463000001,0.0,0.052271001,0.0,0.17821542920000005,0.0714403689,0.0823782012,0.0,0.238025099,0.0,2001,11,<16268769.1075862161443.JavaMail.evans@thyme>
0.3535397053,0.0451381803,0.07480636980000001,0.0,0.0820194781,0.019316256,0.0915562138,0.0992015749,0.1746421009,0.0539907105,2001,11,<11838146.1075862161566.JavaMail.evans@thyme>
0.3118562102,0.1953153014,0.0,0.0,0.0331717767,0.0,0.2528448403,0.1267650276,0.0428628251,0.0303647816,2001,11,<5815374.1075862161668.JavaMail.evans@thyme>
0.3118715584,0.1953177899,0.0,0.0,0.0331724845,0.0,0.2528220415,0.1267627031,0.0428717285,0.0303624589,2001,12,<30296984.1075855375609.JavaMail.evans@thyme>
0.0898355469,0.0344894677,0.036495395,0.0,0.17900836469999998,0.011875963799999998,0.1110343933,0.099447757,0.4077485204,0.0297677871,2001,11,<31398378.1075862161845.JavaMail.evans@thyme>
0.1247501001,0.0360917561,0.0401218757,0.0,0.14859884980000002,0.010516976,0.1058550328,0.0923055485,0.4286964536,0.0127718216,2001,11,<1988015.1075862161869.JavaMail.evans@thyme>
0.57433182,0.0,0.1866299659,0.0,0.1978536695,0.0,0.0,0.0,0.0,0.0,2001,11,<25917734.1075862161891.JavaMail.evans@thyme>
0.1796794385,0.1828043312,0.0721417293,0.0281512327,0.1336644739,0.0110030361,0.0883199945,0.0,0.2346488386,0.0689200163,2001,11,<31421020.1075862161937.JavaMail.evans@thyme>
0.0789008662,0.0440784693,0.037245608900000005,0.0,0.10369911789999997,0.0105701024,0.1225057542,0.0272974353,0.4990091622,0.0670426637,2001,12,<12916017.1075855375633.JavaMail.evans@thyme>
0.190186128,0.1254672706,0.1316605061,0.0129735311,0.1384444684,0.018274283,0.0470939204,0.119629398,0.1959131062,0.0203573816,2001,11,<13435721.1075862161981.JavaMail.evans@thyme>
0.1581922621,0.1547022909,0.06829810139999999,0.0,0.111009337,0.0310319662,0.1242153794,0.0411675349,0.2039474994,0.1071681678,2001,11,<26393700.1075862162007.JavaMail.evans@thyme>
0.1706537455,0.0382867008,0.048135396100000005,0.0,0.1570421308,0.0573647171,0.1112145409,0.1287177056,0.2463061064,0.0416975506,2001,11,<9336358.1075862162077.JavaMail.evans@thyme>
0.3118473291,0.1953174174,0.0,0.0,0.033174708500000004,0.0,0.25286069510000003,0.1267663985,0.0428559743,0.0303582307,2001,11,<15657814.1075862162099.JavaMail.evans@thyme>
0.1417140365,0.1489195675,0.0680971891,0.0337173901,0.109232448,0.011292899,0.0191537142,0.0,0.3995393813000001,0.0673807338,2001,11,<29750166.1075862162145.JavaMail.evans@thyme>
0.1887811571,0.0633126497,0.0413013846,0.0,0.0542401075,0.013890363300000002,0.1290844381,0.0566475131,0.2854965627,0.1583765745,2001,11,<16457366.1075862162168.JavaMail.evans@thyme>
0.31186816100000003,0.1953233629,0.0,0.0,0.033178255,0.0,0.25283131,0.126762569,0.042868115,0.0303489976,2001,11,<9773029.1075862162221.JavaMail.evans@thyme>
0.2374912053,0.0,0.1173276752,0.0,0.1079118103,0.0,0.1034913808,0.0,0.4246852994,0.0,2001,11,<6363818.1075862162244.JavaMail.evans@thyme>
0.0810957402,0.0856691226,0.039522912400000006,0.0,0.0463461168,0.0,0.1156823635,0.0323484093,0.5072218775999999,0.072484687,2001,11,<18725158.1075862162266.JavaMail.evans@thyme>
0.4022716582,0.011111111399999998,0.011111111399999998,0.0111112203,0.3666239381000001,0.0111117633,0.011112825,0.011112536299999998,0.0111117326,0.1533221155,2001,12,<15882464.1075855375709.JavaMail.evans@thyme>
0.1820339262,0.08685342970000001,0.0339081325,0.010202786,0.1504510343,0.0109364707,0.171857655,0.0564749502,0.2263293564,0.0709523112,2001,11,<6726055.1075862162306.JavaMail.evans@thyme>
0.1663483828,0.0588730127,0.0216467734,0.0111186691,0.1380064636,0.0,0.1091132611,0.0963074416,0.3630820513,0.0273965131,2001,11,<33479724.1075862162329.JavaMail.evans@thyme>
0.1291109622,0.1329977512,0.0889552832,0.0,0.0409409925,0.0271385983,0.1535312533,0.0739082918,0.236130923,0.1171358004,2001,11,<19455261.1075862162355.JavaMail.evans@thyme>
0.3118465543,0.195317328,0.0,0.0,0.0331746973,0.0,0.2528618872,0.1267665476,0.0428554341,0.0303583015,2001,11,<30188997.1075862162454.JavaMail.evans@thyme>
0.16949838399999995,0.055024758,0.3121039867,0.0,0.0944999084,0.0511173718,0.07798201589999999,0.17663241920000006,0.0587929264,0.0,2001,11,<9912320.1075862162476.JavaMail.evans@thyme>
0.5043208599,0.0766167715,0.0,0.0,0.1007940024,0.0,0.1051720083,0.1075791717,0.0543277338,0.0426176786,2001,11,<10678572.1075862162561.JavaMail.evans@thyme>
0.207256034,0.0715021119,0.126811251,0.0,0.1123138741,0.0,0.2058045268,0.0463256873,0.1951496452,0.0342570804,2001,11,<25658139.1075862162585.JavaMail.evans@thyme>
0.3118544817,0.1953135878,0.0,0.0,0.0331702977,0.0,0.2528463602,0.1267654449,0.0428621806,0.0303683523,2001,12,<31429551.1075855374433.JavaMail.evans@thyme>
0.1158541292,0.069046706,0.0456310362,0.0124294274,0.0958922878,0.046272795599999986,0.1993596703,0.0309034344,0.383896172,0.0,2001,12,<11070476.1075855375732.JavaMail.evans@thyme>
0.1981379688,0.011112138600000002,0.0111111896,0.011111111399999998,0.1490984261,0.0111125633,0.011113201299999998,0.0111114215,0.5749795436999999,0.011112418,2001,11,<1708123.1075862162689.JavaMail.evans@thyme>
0.16825491190000005,0.0777956024,0.13623377679999998,0.0,0.1552129239,0.0,0.0466497056,0.0680456087,0.229407385,0.1114486381,2001,11,<19391004.1075862162714.JavaMail.evans@thyme>
0.1174171418,0.0322603062,0.0366463028,0.0,0.15687870980000002,0.0159668401,0.0333307385,0.1056664959,0.4591205418,0.0424272008,2001,11,<23974451.1075862162769.JavaMail.evans@thyme>
0.311871767,0.1953179389,0.0,0.0,0.0331726111,0.0,0.2528218329,0.1267626435,0.0428717956,0.0303621534,2001,11,<3295318.1075862162814.JavaMail.evans@thyme>
0.1295429319,0.058531329000000014,0.1108346283,0.0280668586,0.17132622,0.0255750977,0.0355818979,0.124885954,0.273377955,0.0422771759,2001,11,<19609457.1075862162837.JavaMail.evans@thyme>
0.123032473,0.0956955403,0.1226597056,0.021628933,0.1315145046,0.0346461125,0.1406163722,0.0961249545,0.1894248128,0.0446566232,2001,11,<23255281.1075862162887.JavaMail.evans@thyme>
0.1163401529,0.08859054,0.186342895,0.0,0.0304689556,0.0371966287,0.0776272491,0.0639358833,0.1932609826,0.2033770382,2001,12,<2175808.1075855375759.JavaMail.evans@thyme>
0.1883458197,0.1868506521,0.071763508,0.0,0.0,0.0,0.2802719474,0.1440354437,0.0703149959,0.0518952832,2001,11,<12666181.1075862163007.JavaMail.evans@thyme>
0.1882422119,0.1671626568,0.0696100518,0.0,0.0,0.0,0.2758053243,0.1452056021,0.07206684349999999,0.075239338,2001,11,<11187558.1075862163029.JavaMail.evans@thyme>
0.1293302327,0.1307516843,0.0,0.0266479533,0.2127870917,0.0,0.34002867340000004,0.0645442456,0.0873359442,0.0,2001,11,<23806998.1075862163052.JavaMail.evans@thyme>
0.5972919464,0.0,0.1147311851,0.0,0.0,0.0,0.0,0.0803428441,0.1529776752,0.0508386455,2001,11,<21175494.1075862163075.JavaMail.evans@thyme>
0.34963965420000004,0.0,0.0946575254,0.0,0.0,0.0,0.0,0.0,0.3811090291,0.1515111327,2001,11,<18234899.1075862163097.JavaMail.evans@thyme>
0.2407490015,0.0188545454,0.0845089927,0.0147698298,0.1062000096,0.0377975255,0.0,0.0765576661,0.3367817104,0.0829805061,2001,11,<21329896.1075862163120.JavaMail.evans@thyme>
0.3610602021,0.0,0.0,0.0,0.2388210297,0.0,0.1221992299,0.0,0.2257965207,0.0443086997,2001,11,<29569384.1075862163142.JavaMail.evans@thyme>
0.2366541475,0.065385364,0.1310274303,0.0,0.1203861311,0.0,0.17965418100000002,0.0,0.1627594382,0.0883408636,2001,11,<31510491.1075862163166.JavaMail.evans@thyme>
0.2840080261,0.0483395755,0.1179955304,0.016533697,0.0642109215,0.0376920067,0.1437582225,0.0506872013,0.1699000001,0.0668748021,2001,11,<7232469.1075862163190.JavaMail.evans@thyme>
0.3413054049,0.0303082801,0.0,0.0,0.0800869092,0.0,0.07326713950000001,0.0468743555,0.2934239805,0.1275898963,2001,11,<21960138.1075862163260.JavaMail.evans@thyme>
0.2427942306,0.07783740759999999,0.076244235,0.0144753717,0.0875750184,0.0109588569,0.120508872,0.0456211418,0.2326017916,0.0913830996,2001,11,<18845646.1075862163284.JavaMail.evans@thyme>
0.2343306839,0.0861151889,0.1119732708,0.0358792096,0.1121009067,0.0,0.0609211996,0.0798790157,0.2018653005,0.0687063709,2001,11,<18495386.1075862163309.JavaMail.evans@thyme>
0.4401454628,0.0990507528,0.1332267523,0.0186225288,0.055625077300000006,0.0,0.073833324,0.0870455876,0.0617198683,0.0303121898,2001,11,<21124513.1075862163356.JavaMail.evans@thyme>
0.0889621377,0.06969814,0.0289678033,0.0,0.1537217647,0.017834298300000002,0.1277742386,0.1005668789,0.3845054507,0.0246136487,2001,12,<5526281.1075855375943.JavaMail.evans@thyme>
0.0786371976,0.1156021282,0.1511867791,0.0467891209,0.100094758,0.019408254,0.1443586499,0.0868725777,0.1268939227,0.1301566511,2001,11,<24038843.1075862163549.JavaMail.evans@thyme>
0.2639852166,0.0565415584,0.1289649159,0.0,0.0799597204,0.0257340297,0.16950739920000002,0.0268713143,0.1706453562,0.0705223829,2001,11,<25488440.1075862163573.JavaMail.evans@thyme>
0.3631188273,0.087976709,0.0889756903,0.0,0.16873580219999998,0.0132434871,0.0,0.0659131184,0.1389922649,0.0710828677,2001,11,<28340245.1075862163596.JavaMail.evans@thyme>
0.1604354382,0.0986284688,0.0414693058,0.0,0.1446108818,0.0211494621,0.1349292845,0.0968481451,0.2534929812,0.047877173899999986,2001,11,<9348302.1075862163619.JavaMail.evans@thyme>
0.160036549,0.045676861,0.0292899348,0.0,0.1599761695,0.0,0.0751487166,0.1100503802,0.4089033008,0.0,2001,11,<11575304.1075862163667.JavaMail.evans@thyme>
0.3118580282,0.1953202337,0.0,0.0,0.0331763513,0.0,0.2528453767,0.1267643273,0.0428625233,0.0303539205,2001,12,<1545175.1075855375966.JavaMail.evans@thyme>
0.5743259192,0.0,0.1866329908,0.0,0.1978565753,0.0,0.0,0.0,0.0,0.0,2001,11,<31096578.1075862163689.JavaMail.evans@thyme>
0.2188103646,0.0847437382,0.0,0.0,0.0284759421,0.0,0.119693853,0.1044577435,0.4359734058,0.0,2001,11,<19613227.1075862163735.JavaMail.evans@thyme>
0.2930556834,0.0106767807,0.0407429114,0.0,0.1118953153,0.0,0.1494452953,0.023227101200000003,0.29272437100000004,0.07688099150000001,2001,11,<768737.1075862163758.JavaMail.evans@thyme>
0.311847955,0.19531823690000005,0.0,0.0,0.0331754498,0.0,0.2528601885,0.12676621970000002,0.042856205300000005,0.0303564649,2001,11,<1722989.1075862163783.JavaMail.evans@thyme>
0.2220120132,0.07188139860000001,0.1532379985,0.0,0.0715710893,0.0,0.113194868,0.104001902,0.2084417045,0.0553298816,2001,11,<26558429.1075862163836.JavaMail.evans@thyme>
0.1905138642,0.08709212390000001,0.1247355118,0.0,0.123450473,0.0118740583,0.172127232,0.0,0.1442563087,0.1437997669,2001,11,<19720871.1075862163906.JavaMail.evans@thyme>
0.2198318094,0.0333645381,0.0915192068,0.0,0.2493839115,0.0160323661,0.1020158827,0.13941904900000002,0.13819965720000002,0.0,2001,12,<32182664.1075855375988.JavaMail.evans@thyme>
0.1594979018,0.0,0.0,0.0,0.0,0.105757378,0.300206393,0.1509010643,0.0,0.2381749004,2001,11,<31556025.1075862163936.JavaMail.evans@thyme>
0.3551668525,0.0883608535,0.1272355914,0.0405086428,0.13568183779999998,0.0,0.0457350276,0.0699942186,0.1093443036,0.0268096365,2001,11,<770209.1075862163959.JavaMail.evans@thyme>
0.2076676041,0.0783488899,0.1116400957,0.0,0.0981353447,0.017380630600000002,0.177153796,0.0447567366,0.1792301834,0.0802219212,2001,11,<26448449.1075862163983.JavaMail.evans@thyme>
0.4242137372,0.049641259000000014,0.0556737483,0.0,0.0,0.0,0.2802056372,0.0,0.055666469,0.1197821721,2001,11,<10046314.1075862164077.JavaMail.evans@thyme>
0.31052687760000003,0.0865528807,0.2102090418,0.0,0.06380990889999999,0.0,0.0,0.0,0.3199709058,0.0,2001,11,<2501591.1075862164099.JavaMail.evans@thyme>
0.22955597940000005,0.0475341603,0.0303193871,0.0307990815,0.0993177518,0.0111515261,0.1659377068,0.0809763074,0.2051035315,0.0993045345,2001,12,<30154145.1075855376012.JavaMail.evans@thyme>
0.2354863137,0.0204051621,0.1188405603,0.0116146179,0.2252295613,0.0,0.1083862558,0.0,0.2455948442,0.0324815176,2001,12,<28142148.1075855376035.JavaMail.evans@thyme>
0.1933700591,0.0922022089,0.1341792643,0.0,0.0261929464,0.0,0.0,0.1831858158,0.3619794548,0.0,2001,12,<7492014.1075855376081.JavaMail.evans@thyme>
0.2922901809,0.0,0.07805202160000001,0.0400594994,0.1291373223,0.0577961318,0.0469363704,0.022087711800000003,0.3156739175,0.0169861168,2001,12,<22599298.1075855374456.JavaMail.evans@thyme>
0.1513360143,0.0169801973,0.083092995,0.0,0.2738633156,0.0119921286,0.0959915519,0.1142760068,0.2395610511,0.0121924095,2001,12,<22066774.1075855376103.JavaMail.evans@thyme>
0.202828154,0.08566359429999999,0.0673471019,0.0,0.0699410364,0.0361326523,0.0864498615,0.0561651699,0.3928743005,0.0,2001,12,<32695154.1075855376126.JavaMail.evans@thyme>
0.1554792523,0.0455392413,0.0413406864,0.0,0.1463923901,0.0139919287,0.1033459678,0.1041832492,0.35068476200000004,0.0387722738,2001,12,<20084030.1075855376151.JavaMail.evans@thyme>
0.2445984781,0.17562805120000002,0.0,0.0,0.0,0.0,0.3126935065,0.126248017,0.0803322718,0.0516096316,2001,12,<28270858.1075855376173.JavaMail.evans@thyme>
0.20313254,0.0291451812,0.0854487866,0.0,0.0902213231,0.0325646847,0.0828002915,0.1097597182,0.29347094890000003,0.0680845752,2001,12,<17559022.1075855376197.JavaMail.evans@thyme>
0.3118451238,0.1953172088,0.0,0.0,0.0331747159,0.0,0.2528641522,0.1267668605,0.042854394800000015,0.0303583089,2001,12,<274940.1075855376241.JavaMail.evans@thyme>
0.2225065678,0.0363068469,0.0441826545,0.0,0.2416073084,0.0,0.09019094710000003,0.1454348564,0.1642738581,0.0364262015,2001,12,<24315885.1075855376307.JavaMail.evans@thyme>
0.2049731314,0.07253751160000001,0.0256812964,0.0,0.0400708131,0.0,0.3483282626,0.2105445415,0.094017528,0.0,2001,12,<23787693.1075855374494.JavaMail.evans@thyme>
0.1919797659,0.0107788332,0.0652238876,0.0,0.2753437161,0.0130158151,0.1189029515,0.1273147315,0.155896917,0.0406661108,2001,12,<17664662.1075855376330.JavaMail.evans@thyme>
0.2398330122,0.1021350697,0.2582590878,0.0,0.1088165045,0.0,0.1269384623,0.108912833,0.0501045547,0.0,2001,12,<369227.1075855376352.JavaMail.evans@thyme>
0.244327724,0.0228664745,0.0633352175,0.0,0.0377807543,0.0180291962,0.1766227484,0.1248281673,0.1958837956,0.1155625433,2001,12,<31592420.1075855376375.JavaMail.evans@thyme>
0.2255029827,0.0,0.0481546856,0.0,0.0,0.0,0.2336903512,0.0463291556,0.4306966364,0.0,2001,12,<22832974.1075855376432.JavaMail.evans@thyme>
0.2400993407,0.0356832668,0.0962076485,0.0180177689,0.2682831585,0.0,0.06818351889999999,0.0,0.2691128254,0.0,2001,12,<27968917.1075855376522.JavaMail.evans@thyme>
0.5499921441,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.0500000343,0.0500001349,0.050000000700000005,0.0500077084,2001,12,<28902327.1075855376567.JavaMail.evans@thyme>
0.2005404532,0.17217233780000002,0.0,0.0,0.0,0.0,0.3640897274,0.1239117533,0.0794842169,0.0511047803,2001,12,<27453008.1075855376589.JavaMail.evans@thyme>
0.2078739703,0.061544802,0.1357444227,0.0,0.0813503116,0.0505581908,0.07926473769999999,0.0227549486,0.288415283,0.0717630461,2001,12,<32255690.1075855374516.JavaMail.evans@thyme>
0.0,0.0,0.0,0.0928390101,0.1194517687,0.0,0.0,0.0,0.5219678283,0.2157284021,2001,12,<29272498.1075855376611.JavaMail.evans@thyme>
0.1393528581,0.0,0.0735851154,0.0,0.2273533642,0.0482798293,0.0,0.1096273363,0.107242085,0.2921965718,2001,12,<7803685.1075855376634.JavaMail.evans@thyme>
0.1775458902,0.0600025766,0.1371771842,0.0,0.1819784641,0.0110864667,0.0877684802,0.0378839485,0.1980618984,0.1078191996,2001,10,<13545307.1075858630801.JavaMail.evans@thyme>
0.1883284599,0.154059425,0.2179002464,0.0,0.0837570503,0.0,0.0354061648,0.096025534,0.1973942816,0.0204857029,2001,10,<22721560.1075858630827.JavaMail.evans@thyme>
0.13541086019999998,0.0355310068,0.0455160663,0.0,0.1709237248,0.0,0.0729909688,0.0988876671,0.3919182718,0.0357110463,2001,10,<31824250.1075858630851.JavaMail.evans@thyme>
0.1787742674,0.0923032537,0.0190889742,0.0,0.1082557365,0.0273192618,0.0910042375,0.0,0.2698293626,0.2110436261,2001,10,<12538362.1075858630941.JavaMail.evans@thyme>
0.4221509993,0.077039212,0.1464927942,0.0,0.2015123814,0.0,0.0,0.0,0.1278016865,0.0,2001,10,<10426988.1075858630962.JavaMail.evans@thyme>
0.1058517769,0.0539625622,0.0779483616,0.0,0.08261825889999999,0.030868122400000007,0.1857800782,0.1849667579,0.2610824704,0.0161275379,2001,10,<25154785.1075858630985.JavaMail.evans@thyme>
0.1577539295,0.1541963667,0.0292451028,0.0,0.1344401836,0.0272677839,0.1056303456,0.103393048,0.2069700509,0.0801226124,2001,10,<21337549.1075858631057.JavaMail.evans@thyme>
0.2331003547,0.0974846557,0.0646887422,0.0,0.0187307298,0.0185349807,0.3254065812,0.0171151459,0.2036476582,0.0205218364,2001,12,<15979215.1075855374539.JavaMail.evans@thyme>
0.1691103578,0.1043085828,0.3007702529,0.0240728613,0.0904891118,0.0,0.0827329606,0.1489418894,0.0754069164,0.0,2001,10,<23986919.1075858631096.JavaMail.evans@thyme>
0.3118717372,0.195319131,0.0,0.0,0.0331737883,0.0,0.2528226376,0.1267625242,0.042871531100000006,0.030359393,2001,10,<25217529.1075858631118.JavaMail.evans@thyme>
0.2001246512,0.0839755014,0.06679958849999999,0.0,0.08467956630000001,0.035786606400000004,0.0842844024,0.0548205152,0.3869643211,0.0,2001,10,<4984235.1075858631140.JavaMail.evans@thyme>
0.097196199,0.0480481908,0.0351721458,0.016291430200000002,0.0762457103,0.0149994949,0.1110633463,0.0121957446,0.4917072654,0.0970804393,2001,10,<18180926.1075858631165.JavaMail.evans@thyme>
0.1579714268,0.0242050868,0.0519239381,0.0,0.07515544440000001,0.0197833776,0.12958961730000002,0.0447349399,0.1903118491,0.3059305847,2001,10,<20179025.1075858631238.JavaMail.evans@thyme>
0.1780145913,0.010115738,0.0469286516,0.0,0.212480396,0.0456409045,0.1147266179,0.1455245465,0.2108518928,0.034941025099999995,2001,10,<14235148.1075858631293.JavaMail.evans@thyme>
0.3936358988000001,0.0821610317,0.1672556996,0.0154367266,0.1042554304,0.0,0.0287813637,0.0,0.20291693510000006,0.0,2001,10,<11010777.1075858631339.JavaMail.evans@thyme>
0.2802689075,0.016669346,0.0166672971,0.1869366318,0.016667371599999998,0.0166666675,0.0166720431,0.0166667569,0.0166756976,0.4161092341,2001,10,<5452401.1075858631361.JavaMail.evans@thyme>
0.0906132832,0.023599688,0.0523990281,0.0,0.0843464807,0.107469283,0.2017436922,0.0789225474,0.3206452429,0.0398591049,2001,10,<1362200.1075858631384.JavaMail.evans@thyme>
0.1509712636,0.0976384506,0.08596459029999999,0.0,0.0378458351,0.0338380374,0.0899247453,0.0804261193,0.2686833143,0.1524913609,2001,12,<26558363.1075855374581.JavaMail.evans@thyme>
